,source,estimate,norm,pvals,log10_pval
26,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.6806492805480957,3.2206382751464844,0.001279054737015483,2.893110869536113
27,KEGG_CARDIAC_MUSCLE_CONTRACTION,-0.8378032445907593,-4.013210773468018,5.989838342774694e-05,4.222584898443459
28,KEGG_CHRONIC_MYELOID_LEUKEMIA,0.6942484378814697,3.3152995109558105,0.0009154498208863098,3.038365455960247
29,KEGG_CIRCADIAN_RHYTHM_MAMMAL,0.4468086361885071,1.3222178220748901,0.18609562810026037,0.7302638295249823
30,KEGG_CITRATE_CYCLE_TCA_CYCLE,-0.6274388432502747,-2.1592893600463867,0.03082772508394437,1.5110585226281048
31,KEGG_COLORECTAL_CANCER,0.7900376319885254,4.0059404373168945,6.177121480636574e-05,4.2092138576470335
32,KEGG_COMPLEMENT_AND_COAGULATION_CASCADES,0.9595001339912415,1.3430415391921997,0.17925852365050188,0.7465201846901846
33,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,0.37628647685050964,1.3807637691497803,0.16735160683565387,0.7763701133838401
34,KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,0.6810134649276733,1.4823603630065918,0.1382444347062121,0.8593523430253011
35,KEGG_DILATED_CARDIOMYOPATHY,0.3800363838672638,1.373570203781128,0.16957515246875,0.7706377837790421
36,KEGG_DNA_REPLICATION,-0.5881056189537048,-2.2098095417022705,0.02711838323852328,1.5667362060851406
37,KEGG_DORSO_VENTRAL_AXIS_FORMATION,0.7615819573402405,2.1222448348999023,0.033817183315329916,1.4708625682803262
38,KEGG_DRUG_METABOLISM_CYTOCHROME_P450,-0.8877202272415161,-1.7367805242538452,0.08242591799224042,1.0839362073422938
39,KEGG_DRUG_METABOLISM_OTHER_ENZYMES,-0.5639784932136536,-1.7621790170669556,0.0780390561345678,1.1076879919431752
40,KEGG_ECM_RECEPTOR_INTERACTION,0.6297183632850647,2.498079538345337,0.012486817345429967,1.9035482410055415
41,KEGG_ENDOMETRIAL_CANCER,0.7231800556182861,3.03517746925354,0.0024039418767005014,2.6190760370575683
42,KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,0.5691631436347961,2.372431993484497,0.01767141593010751,1.7527286510593933
43,KEGG_ERBB_SIGNALING_PATHWAY,0.7422575354576111,4.040859222412109,5.325572174939324e-05,4.273633725153179
44,KEGG_ETHER_LIPID_METABOLISM,0.7054522633552551,1.1605135202407837,0.24583979231442188,0.6093478196437163
45,KEGG_FATTY_ACID_METABOLISM,0.6569088101387024,1.7092807292938232,0.08739896115820932,1.0584937294472738
46,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,0.6939854025840759,3.2212960720062256,0.001276122427891386,2.8941076585246575
47,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,0.5105669498443604,2.4902021884918213,0.012767044246403828,1.8939096364921775
48,KEGG_FOLATE_BIOSYNTHESIS,-0.8889151215553284,-1.7665157318115234,0.0773093646336029,1.1117678959605044
49,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,0.4828049838542938,1.8086251020431519,0.07050926599724382,1.1517538063129722
50,KEGG_GALACTOSE_METABOLISM,0.5271673202514648,1.3258260488510132,0.18489732261050973,0.7330693775585134
51,KEGG_GAP_JUNCTION,-0.7285085916519165,-2.824859857559204,0.004730129958066968,2.3251269270642974
52,KEGG_GLIOMA,0.6295830011367798,2.8747358322143555,0.0040436566183871024,2.393225731189689
53,KEGG_GLUTATHIONE_METABOLISM,-0.7674877643585205,-2.534660816192627,0.011255625036742422,1.9486303831626945
54,KEGG_GLYCEROLIPID_METABOLISM,0.5868634581565857,2.192375898361206,0.02835237545718814,1.547410548597172
55,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,0.6080426573753357,2.5537526607513428,0.010656892886042484,1.97236939935659
56,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,-0.478939414024353,-1.3759424686431885,0.16883944558777586,0.7725260825929965
57,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,-0.6672929525375366,-2.112197160720825,0.034669541959233136,1.4600518960387745
58,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,0.5936346054077148,1.352391004562378,0.1762502655477063,0.7538702200056892
59,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,0.41747334599494934,1.4335777759552002,0.15169278932692945,0.8190350627858005
60,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,0.4031680226325989,0.9091380834579468,0.3632772422082051,0.4397618080083914
61,KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,0.4844805598258972,0.9996820092201233,0.3174644212493368,0.4983049397291698
62,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,0.5777145028114319,1.3382238149642944,0.18082348808108617,0.742745157480875
63,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES,0.7473672032356262,1.1806751489639282,0.2377317974078198,0.6239127260749964
64,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,0.4402487576007843,1.0215835571289062,0.30697804328390454,0.5128926864825997
65,KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,0.5897955894470215,1.1751973628997803,0.2399157650387861,0.6199412132893721
66,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,-0.6850977540016174,-1.5891616344451904,0.1120239056738337,0.9506892898798756
67,KEGG_GNRH_SIGNALING_PATHWAY,0.470548152923584,2.18078351020813,0.02919943279305811,1.5346255847583457
68,KEGG_GRAFT_VERSUS_HOST_DISEASE,-0.8234544396400452,-1.434171438217163,0.15152334557181107,0.8195204491952379
69,KEGG_HEDGEHOG_SIGNALING_PATHWAY,0.7070410847663879,2.0858354568481445,0.03699353042302253,1.4318742204533612
70,KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.604692816734314,1.2504082918167114,0.21115043713759762,0.675408015132988
71,KEGG_HISTIDINE_METABOLISM,0.336005300283432,0.9674948453903198,0.3332967168329114,0.47716896437239076
72,KEGG_HOMOLOGOUS_RECOMBINATION,-0.7099422812461853,-1.5646110773086548,0.11767412993824186,0.9293190041062784
73,KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,0.4876302480697632,1.7934398651123047,0.07290261801787606,1.137256875381593
74,KEGG_INOSITOL_PHOSPHATE_METABOLISM,0.6933057308197021,2.654749870300293,0.007936723505569947,2.1003587491005455
75,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,-0.5106034278869629,-1.1540424823760986,0.24848275247165408,0.6047037508595997
76,KEGG_LEISHMANIA_INFECTION,-0.47537416219711304,-1.2186623811721802,0.22297236170825707,0.6517489661064648
77,KEGG_LIMONENE_AND_PINENE_DEGRADATION,0.40563952922821045,0.9343303442001343,0.3501335163563827,0.4557663146222086
78,KEGG_LINOLEIC_ACID_METABOLISM,0.798826277256012,1.0930287837982178,0.274381162090234,0.5616457088585065
79,KEGG_LONG_TERM_DEPRESSION,0.5227982997894287,1.8425296545028687,0.06539771294968037,1.1844374393011332
80,KEGG_LONG_TERM_POTENTIATION,0.6248540282249451,2.584127902984619,0.009762558300423057,2.010436359570323
81,KEGG_LYSINE_DEGRADATION,0.7858168482780457,2.701720714569092,0.006898167894404596,2.16126623955313
82,KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,-0.36191707849502563,-0.7498894333839417,0.45332129900840923,0.34359387541624026
83,KEGG_MELANOMA,0.6622406840324402,2.7386083602905273,0.006169982395666987,2.2097160751038074
84,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,-0.8727474808692932,-1.8808965682983398,0.0599859901378988,1.2219501682207023
85,KEGG_MISMATCH_REPAIR,0.5106403231620789,1.458204746246338,0.14478411595915494,0.8392790812996399
86,KEGG_MTOR_SIGNALING_PATHWAY,0.6883518695831299,2.9076242446899414,0.003641856428141211,2.4386771792701114
87,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,0.7541351318359375,1.728660225868225,0.08386992385429608,1.076393751279358
88,KEGG_NITROGEN_METABOLISM,0.8225544691085815,1.3371587991714478,0.18117080739685465,0.7419117802124118
89,KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.7610706090927124,2.8285880088806152,0.00467538439290278,2.330182677229156
90,KEGG_NON_HOMOLOGOUS_END_JOINING,0.8525006771087646,1.4480082988739014,0.1476147296562387,0.8308703045099071
91,KEGG_NON_SMALL_CELL_LUNG_CANCER,0.6427714228630066,2.559842824935913,0.010471951271946492,1.9799723873104318
92,KEGG_NOTCH_SIGNALING_PATHWAY,0.5428436994552612,1.796050786972046,0.0724864402371515,1.1397432276490969
93,KEGG_NUCLEOTIDE_EXCISION_REPAIR,-0.37830889225006104,-1.3703298568725586,0.17058395698760487,0.7680618156033099
94,KEGG_N_GLYCAN_BIOSYNTHESIS,0.3754274249076843,1.3940446376800537,0.16330412557807117,0.7870028434742407
95,KEGG_ONE_CARBON_POOL_BY_FOLATE,0.520878791809082,1.3332000970840454,0.18246614750821388,0.7388176973121928
96,KEGG_OTHER_GLYCAN_DEGRADATION,0.2278558909893036,0.601532518863678,0.5474853593458183,0.26162749007750286
97,KEGG_O_GLYCAN_BIOSYNTHESIS,0.7255197167396545,1.7424155473709106,0.08143575735093518,1.0891848603397525
98,KEGG_P53_SIGNALING_PATHWAY,0.6608667373657227,2.5814898014068604,0.009837489799193936,2.007115704966407
99,KEGG_PANCREATIC_CANCER,0.7564941048622131,3.4841983318328857,0.000493613561614212,3.306612916938126
100,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,0.8978981375694275,1.3371762037277222,0.18116512750489888,0.741925396006468
101,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,-0.6762372255325317,-2.588249921798706,0.009646496309258836,2.015630397522213
102,KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,-0.7314801812171936,-1.5660347938537598,0.11734047183014347,0.9305521698028666
103,KEGG_PENTOSE_PHOSPHATE_PATHWAY,-0.7707013487815857,-1.863498568534851,0.06239215375097755,1.2048700224475242
104,KEGG_PEROXISOME,0.4336150586605072,1.7128955125808716,0.08673176399271375,1.0618218206278849
105,KEGG_PHENYLALANINE_METABOLISM,-0.8819490671157837,-1.363239049911499,0.17280718399163764,0.7624382068624886
106,KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,0.6988378167152405,3.1661508083343506,0.0015447068600324477,2.8111539247500392
107,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,-0.6450610160827637,-1.3032139539718628,0.19250172752345063,0.7155653687501011
108,KEGG_PPAR_SIGNALING_PATHWAY,0.5411785244941711,1.6804087162017822,0.0928778213456723,1.0320879804857805
109,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,0.48475345969200134,0.8523790836334229,0.3940037253988208,0.4044996717975177
110,KEGG_PRIMARY_IMMUNODEFICIENCY,-0.4827592968940735,-1.0493894815444946,0.2939988973013725,0.5316542984886155
111,KEGG_PRION_DISEASES,0.5015486478805542,1.5789082050323486,0.11435711373592002,0.9417368143527122
112,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,0.7381420135498047,3.5896878242492676,0.00033107420958797176,3.480074649117695
113,KEGG_PROPANOATE_METABOLISM,-0.4200178384780884,-1.3532408475875854,0.1759786996400755,0.7545398957574442
114,KEGG_PROSTATE_CANCER,0.7069445252418518,3.727635145187378,0.0001932849198656914,3.7138020284059827
115,KEGG_PROTEASOME,-0.807196855545044,-3.912799119949341,9.123242430008e-05,4.039850784566673
116,KEGG_PROTEIN_EXPORT,-0.5617035031318665,-1.9738433361053467,0.04839955949811578,1.3151585910086487
117,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,0.6253014802932739,1.2455332279205322,0.21293580932507017,0.6717512973003521
118,KEGG_PYRIMIDINE_METABOLISM,-0.5744190216064453,-3.034207344055176,0.002411686161308959,2.617679208671093
119,KEGG_PYRUVATE_METABOLISM,-0.596807062625885,-2.322935104370117,0.020182638943691118,1.6950220490132242
120,KEGG_REGULATION_OF_AUTOPHAGY,-0.47061970829963684,-1.3012186288833618,0.19318363050751763,0.7140296764787437
121,KEGG_RENAL_CELL_CARCINOMA,0.5947871208190918,2.9595754146575928,0.003080632912356629,2.5113600490494954
122,KEGG_RETINOL_METABOLISM,-0.44782721996307373,-1.0889443159103394,0.2761784420947848,0.5588102245433199
123,KEGG_RIBOFLAVIN_METABOLISM,0.48489317297935486,1.368496060371399,0.17115685432397199,0.7666057039729548
124,KEGG_RIBOSOME,-0.9819198846817017,-8.691452980041504,3.578332348386281e-18,17.44631932548828
125,KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.7616235017776489,2.0119669437408447,0.044223421685800096,1.354347657918055
126,KEGG_RNA_DEGRADATION,0.605128824710846,2.5295517444610596,0.0114208332265619,1.9423022102322531
127,KEGG_RNA_POLYMERASE,-0.5991628766059875,-2.1669921875,0.030235449830650293,1.5194835657543857
128,KEGG_SELENOAMINO_ACID_METABOLISM,0.5846878886222839,1.8557063341140747,0.06349542748136457,1.1972575485838166
129,KEGG_SMALL_CELL_LUNG_CANCER,0.6988140344619751,2.916090488433838,0.003544476848571419,2.450447855980173
130,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,0.651924729347229,2.067981243133545,0.03864178690734937,1.4129427987664311
131,KEGG_SPHINGOLIPID_METABOLISM,0.6252413392066956,1.6815105676651,0.09266378554943867,1.033089961745101
132,KEGG_STARCH_AND_SUCROSE_METABOLISM,0.722194254398346,1.674858570098877,0.093961983963439,1.0270478218723225
133,KEGG_STEROID_BIOSYNTHESIS,0.6623594164848328,1.3307335376739502,0.18327670360348647,0.7368927349256552
134,KEGG_STEROID_HORMONE_BIOSYNTHESIS,0.42997151613235474,0.8687389492988586,0.38498993236332935,0.41455062731285075
135,KEGG_SULFUR_METABOLISM,0.7237737774848938,1.13350248336792,0.2570032989125359,0.5900613019982173
136,KEGG_TASTE_TRANSDUCTION,-0.8432950377464294,-1.3029849529266357,0.19257989871021408,0.7153890460527365
137,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM,-0.4727018475532532,-0.8954183459281921,0.3705634971793892,0.43113736363112026
138,KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,0.7527515888214111,1.7389540672302246,0.08204284272145441,1.085959300072901
139,KEGG_TGF_BETA_SIGNALING_PATHWAY,0.6411817669868469,2.9498636722564697,0.0031791417459818374,2.497690108094862
140,KEGG_THYROID_CANCER,0.6236788630485535,2.0756702423095703,0.03792445997332044,1.4210805946487286
141,KEGG_TRYPTOPHAN_METABOLISM,-0.4095417559146881,-1.051011085510254,0.29325349849807747,0.5327567980722903
142,KEGG_TYPE_II_DIABETES_MELLITUS,0.8163267970085144,3.097012996673584,0.001954813031774145,2.708894774407148
143,KEGG_TYPE_I_DIABETES_MELLITUS,0.7230251431465149,1.1865345239639282,0.23541127587502197,0.6281727388884302
144,KEGG_TYROSINE_METABOLISM,-0.7104461193084717,-1.3346688747406006,0.18198474491181427,0.7399650157418204
145,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,0.5639446377754211,1.4190725088119507,0.15587787780074402,0.8072155155410121
146,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,0.49517589807510376,1.3125178813934326,0.18934545675191272,0.722745111093701
147,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,0.5815087556838989,2.0696401596069336,0.03848605435845542,1.4146966110718455
148,KEGG_VEGF_SIGNALING_PATHWAY,0.688947319984436,3.0923328399658203,0.0019859004479413638,2.702042526230054
149,KEGG_VIBRIO_CHOLERAE_INFECTION,-0.6418580412864685,-2.507802963256836,0.012148438833426926,1.9154795286163366
150,KEGG_VIRAL_MYOCARDITIS,0.6431047916412354,1.620179295539856,0.1051937676412159,0.9780099898325476
151,REACTOME_2_LTR_CIRCLE_FORMATION,0.8147115707397461,1.4582180976867676,0.14478043695300347,0.8392901169879139
152,REACTOME_ABC_TRANSPORTERS_IN_LIPID_HOMEOSTASIS,0.6336132884025574,1.62544584274292,0.10406759461088641,0.9826844834827825
153,REACTOME_ABC_TRANSPORTER_DISORDERS,-0.8071426153182983,-3.6579172611236572,0.0002542730963875148,3.5946995883439414
154,REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS,-0.44431811571121216,-1.5953940153121948,0.11062415347817973,0.956150039604057
155,REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,0.44998934864997864,1.1465561389923096,0.2515651127527705,0.5993495873504244
156,REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,-0.6713300943374634,-2.4558918476104736,0.014053544528183649,1.8522141259448037
157,REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS,-0.3433130085468292,-0.7898444533348083,0.42961861433671544,0.36691690997008153
158,REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.7032327651977539,1.8768657445907593,0.060536496871687835,1.2179827144219704
159,REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION,-0.6708070635795593,-1.187069058418274,0.23520038188385195,0.6285619774517027
160,REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,-0.64766925573349,-1.8865455389022827,0.059221477814023774,1.2275207594177107
161,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,0.49590131640434265,1.0862113237380981,0.2773855085393444,0.5569162315316307
162,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,0.809012770652771,1.8795655965805054,0.060167305698530536,1.2206394358485382
163,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,0.7101715207099915,1.7510870695114136,0.07993091318816867,1.0972852253096537
164,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,0.8813717365264893,1.9084962606430054,0.056327106012054685,1.2492825614804666
165,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,0.7277630567550659,1.7521718740463257,0.07974425838414764,1.0983005765071205
166,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K,0.8996832966804504,1.6351706981658936,0.10201326889596986,0.9913433357526674
167,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS,0.6477634310722351,1.4542908668518066,0.14586568151498655,0.8360468745344845
168,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,0.8824379444122314,1.2467341423034668,0.2124949954953952,0.6726512936340354
169,REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,-0.8907453417778015,-1.9737746715545654,0.0484073700898086,1.3150885113791349
170,REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,-0.8543907999992371,-2.396050214767456,0.01657281970620762,1.7806035942562735
171,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,0.5239063501358032,2.4725332260131836,0.01341592419969288,1.8723794041697186
172,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,0.5302707552909851,1.8194948434829712,0.0688359688046854,1.1621845709003011
173,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,0.8375784158706665,2.2409451007843018,0.02502963133675601,1.6015455470993942
174,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,0.7360595464706421,2.558270215988159,0.010519431593921632,1.978007726179664
175,REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE,0.4953609108924866,1.1640081405639648,0.24442071278538158,0.6118619937353852
176,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,0.7273530960083008,2.882983684539795,0.0039392784361376495,2.4045833212968515
177,REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON,-0.7562711834907532,-1.8254631757736206,0.06793116327016813,1.1679309483786628
178,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,0.4022524952888489,1.2710850238800049,0.20369840255654603,0.6910123768103293
179,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,0.6685219407081604,1.1250689029693604,0.26055983754519574,0.5840925252186171
180,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,-0.24715086817741394,-0.5546931028366089,0.5791045946169402,0.23724298935972266
181,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,-0.4683271646499634,-2.0671517848968506,0.03871985378437453,1.4120662913625903
182,REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,0.5879613161087036,1.0649986267089844,0.2868765512077036,0.5423049487818459
183,REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,0.40897348523139954,1.0265213251113892,0.3046459170471608,0.5162046380409739
184,REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA,0.7941024899482727,1.4332808256149292,0.1517775993550041,0.8187923206301541
185,REACTOME_ACTIVATION_OF_RAC1,0.8594163656234741,2.2960362434387207,0.02167380916235425,1.6640647549094612
186,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,0.519332230091095,0.9361391067504883,0.34920157037695965,0.4569238119180298
187,REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS,-0.4861752986907959,-0.9115455746650696,0.3620079839318119,0.44128185118149243
188,REACTOME_ACTIVATION_OF_SMO,0.8339155316352844,1.9969282150268555,0.04583298164404292,1.3388218890036536
189,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,0.8668715953826904,2.3636255264282227,0.01809709472339676,1.7423911404275563
190,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,-0.9108483791351318,-5.716609954833984,1.0867016300352509e-08,7.963889681504081
191,REACTOME_ACTIVATION_OF_THE_PHOTOTRANSDUCTION_CASCADE,0.6038033962249756,0.8691007494926453,0.38479202681222513,0.41477393545784363
192,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,0.32839637994766235,1.1007978916168213,0.27098462959408554,0.5670553418627995
193,REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,0.8559185862541199,1.503882884979248,0.13261152458772477,0.8774187319842885
194,REACTOME_ACYL_CHAIN_REMODELING_OF_CL,0.8721253275871277,1.4183753728866577,0.15608120169875742,0.8066493998851287
195,REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG,-0.7832959890365601,-1.14467453956604,0.25234400202389495,0.5980070135729845
196,REACTOME_ACYL_CHAIN_REMODELLING_OF_PC,0.8061649203300476,1.3193203210830688,0.18706204697219042,0.7280143175910283
197,REACTOME_ACYL_CHAIN_REMODELLING_OF_PE,0.8241395950317383,1.3298823833465576,0.18355702659966444,0.736228985962218
198,REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,0.7641938328742981,1.2500513792037964,0.21128077920724453,0.6751400101124608
199,REACTOME_ACYL_CHAIN_REMODELLING_OF_PS,0.8778966069221497,1.3007354736328125,0.19334901549968098,0.7136580349389609
200,REACTOME_ADENYLATE_CYCLASE_ACTIVATING_PATHWAY,0.7097919583320618,1.4720913171768188,0.14099621989757777,0.8507925306044035
