,source,estimate,norm,pvals,log10_pval
29,KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY,-0.4353167712688446,-1.1106147766113281,0.26673419959450917,0.5739212972349033
30,KEGG_DILATED_CARDIOMYOPATHY,-0.5749625563621521,-1.4909058809280396,0.13598620715680199,0.8665051391258551
31,KEGG_DNA_REPLICATION,-0.784166693687439,-1.290450096130371,0.19689442806540436,0.705766573829825
32,KEGG_DORSO_VENTRAL_AXIS_FORMATION,-0.6785635948181152,-1.656428337097168,0.09763510645803089,1.010393995862105
33,KEGG_DRUG_METABOLISM_CYTOCHROME_P450,-0.9075090289115906,-1.7663404941558838,0.07733874179636675,1.1116028976280927
34,KEGG_DRUG_METABOLISM_OTHER_ENZYMES,-0.6342271566390991,-1.193549633026123,0.2326541861198098,0.633289128850128
35,KEGG_ECM_RECEPTOR_INTERACTION,0.4961727261543274,1.3378876447677612,0.18093306531706077,0.7424820590521976
36,KEGG_ENDOMETRIAL_CANCER,0.37955576181411743,1.4556223154067993,0.14549705567108853,0.8371457951230034
37,KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION,-0.6356613636016846,-1.8601655960083008,0.06286210091579092,1.201611108509533
38,KEGG_ERBB_SIGNALING_PATHWAY,-0.42558783292770386,-1.8694672584533691,0.061557834737664095,1.2107166646368959
39,KEGG_ETHER_LIPID_METABOLISM,-0.7076113820075989,-1.476427435874939,0.13982918197238844,0.8544021830465786
40,KEGG_FATTY_ACID_METABOLISM,-0.6935824155807495,-1.9340510368347168,0.05310685312810746,1.2748494321449506
41,KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,-0.37562042474746704,-1.459496259689331,0.14442856934904572,0.8403468906763575
42,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,-0.4372725486755371,-2.005164861679077,0.044945425220189954,1.3473145064388172
43,KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,0.9362321496009827,2.3768770694732666,0.017459905854167738,1.7579581023902247
44,KEGG_GALACTOSE_METABOLISM,0.9889101386070251,1.964771032333374,0.04944074436101119,1.3059149992977568
45,KEGG_GAP_JUNCTION,-0.45154884457588196,-1.8562982082366943,0.06341106435208281,1.1978349571370097
46,KEGG_GLIOMA,-0.5672476887702942,-2.0401453971862793,0.04133584629440588,1.3836731663650335
47,KEGG_GLUTATHIONE_METABOLISM,-0.7767993807792664,-1.942703366279602,0.05205200927964244,1.2835625014614385
48,KEGG_GLYCEROLIPID_METABOLISM,-0.5213203430175781,-1.440008521080017,0.14986498830007886,0.824299815878159
49,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,-0.28912732005119324,-0.9959182739257812,0.3192898556329362,0.49581487949570935
50,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,-0.7408003211021423,-1.3661417961120605,0.1718944618411773,0.7647381153464663
51,KEGG_GLYCOLYSIS_GLUCONEOGENESIS,0.9549465179443359,3.509148597717285,0.00044954366558302435,3.347228117499776
52,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,-0.40643319487571716,-1.0759245157241821,0.2819610167032982,0.5498109321095676
53,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,-0.6835372447967529,-1.797898292541504,0.07219312677216126,1.141504147956872
54,KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,0.5967636704444885,1.08232581615448,0.2791077785931706,0.5542280597742992
55,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,0.5338408350944519,0.9711375832557678,0.3314797705742313,0.47954297041473737
56,KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES,0.6484803557395935,1.3832825422286987,0.1665782488333828,0.7783817077812635
57,KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,-0.32549455761909485,-1.0020266771316528,0.3163307086698498,0.49985864571153726
58,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,-0.641309916973114,-1.7014144659042358,0.0888651868038417,1.0512683418429871
59,KEGG_GNRH_SIGNALING_PATHWAY,-0.642448902130127,-2.2931361198425293,0.02184016945999461,1.6607439962211903
60,KEGG_HEDGEHOG_SIGNALING_PATHWAY,0.6189659237861633,1.451613187789917,0.14660918976278625,0.8338388063785098
61,KEGG_HISTIDINE_METABOLISM,-0.7335931062698364,-1.2878347635269165,0.19780348824196659,0.7037660539376271
62,KEGG_HOMOLOGOUS_RECOMBINATION,-0.8601238131523132,-1.301047444343567,0.193242215420946,0.7138979921978513
63,KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM,-0.6732813119888306,-1.5366345643997192,0.12438282337266325,0.9052395893358788
64,KEGG_INOSITOL_PHOSPHATE_METABOLISM,0.8847728371620178,1.354071021080017,0.17571372047965983,0.755194325607962
65,KEGG_LEISHMANIA_INFECTION,-0.4787004888057709,-1.5965412855148315,0.11036799584121623,0.9571568436773822
66,KEGG_LIMONENE_AND_PINENE_DEGRADATION,-0.7332904934883118,-1.2322734594345093,0.217846950549071,0.661848514998278
67,KEGG_LONG_TERM_DEPRESSION,-0.42066365480422974,-1.6114470958709717,0.1070823093116412,0.9702822714924985
68,KEGG_LONG_TERM_POTENTIATION,-0.5805855393409729,-2.165314197540283,0.0303636318342783,1.5176462831305797
69,KEGG_LYSINE_DEGRADATION,-0.44242796301841736,-1.3275129795074463,0.1843390492618474,0.7343826567365255
70,KEGG_MELANOMA,-0.40243011713027954,-1.5764585733413696,0.11492015873003014,0.9396037828234195
71,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,-0.9075090289115906,-1.7663404941558838,0.07733874179636675,1.1116028976280927
72,KEGG_MISMATCH_REPAIR,-0.9055567383766174,-1.309668779373169,0.19030790969343703,0.7205431609256666
73,KEGG_MTOR_SIGNALING_PATHWAY,0.7206661701202393,1.924159049987793,0.0543346502780314,1.2649231239067962
74,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,0.7832916378974915,1.290940761566162,0.19672421962414144,0.7061421687964513
75,KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.376039981842041,1.2411748170852661,0.21454117565006214,0.6684893438453543
76,KEGG_NON_HOMOLOGOUS_END_JOINING,-0.35038331151008606,-0.8263818025588989,0.40858754287110777,0.38871487839081825
77,KEGG_NON_SMALL_CELL_LUNG_CANCER,0.32600829005241394,1.1641063690185547,0.24438090788872568,0.6119327260990985
78,KEGG_NOTCH_SIGNALING_PATHWAY,0.740749180316925,1.3356080055236816,0.1816774321191298,0.7406990171875587
79,KEGG_NUCLEOTIDE_EXCISION_REPAIR,0.3292267322540283,1.0728415250778198,0.28334222595685166,0.5476886985698916
80,KEGG_N_GLYCAN_BIOSYNTHESIS,-0.5376962423324585,-1.6704576015472412,0.09482886129720422,1.0230594644076447
81,KEGG_ONE_CARBON_POOL_BY_FOLATE,-0.4638524353504181,-1.2011685371398926,0.22968583135170917,0.6388657943372178
82,KEGG_OTHER_GLYCAN_DEGRADATION,0.6128411889076233,0.8989500403404236,0.3686792722335661,0.4333512784709981
83,KEGG_O_GLYCAN_BIOSYNTHESIS,0.6791707277297974,1.2888035774230957,0.19746638202435263,0.7045068308934933
84,KEGG_P53_SIGNALING_PATHWAY,0.35290879011154175,1.2127246856689453,0.22523509852497536,0.6473639321688818
85,KEGG_PANCREATIC_CANCER,0.5243864059448242,1.5384169816970825,0.12394669273299265,0.9067650570121263
86,KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,0.7337316870689392,1.4817074537277222,0.1384181529339356,0.8588069503268159
87,KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION,-0.6229791045188904,-2.1700994968414307,0.029999309306458544,1.522888744208566
88,KEGG_PENTOSE_PHOSPHATE_PATHWAY,0.8332515954971313,1.9094971418380737,0.05619799008746199,1.2502792166290464
89,KEGG_PEROXISOME,-0.5818074941635132,-2.188143491744995,0.028659151741370688,1.5427366680731398
90,KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,-0.5758560299873352,-1.6190241575241089,0.10544206547574146,0.9769860953910823
91,KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,-0.3034302592277527,-0.8951929807662964,0.3706839363190083,0.4309962338225347
92,KEGG_PPAR_SIGNALING_PATHWAY,0.8136894702911377,1.6252470016479492,0.10410993913627015,0.982507807415624
93,KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS,-0.5055834650993347,-1.045902132987976,0.29560621947745824,0.5292864327388993
94,KEGG_PRION_DISEASES,-0.8677231073379517,-1.3054462671279907,0.19174093256017788,0.7172851647046188
95,KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION,0.30654028058052063,1.2828923463821411,0.19952979462787201,0.699992244456801
96,KEGG_PROPANOATE_METABOLISM,-0.588712215423584,-1.6319403648376465,0.10269204962558093,0.9884631779936965
97,KEGG_PROSTATE_CANCER,-0.5192424058914185,-2.3756039142608643,0.017520258394572136,1.756459493001882
98,KEGG_PROTEASOME,-0.8529025912284851,-4.191075801849365,2.7763487631357343e-05,4.556525978998372
99,KEGG_PROTEIN_EXPORT,0.570197343826294,1.3007243871688843,0.1933528116381955,0.7136495082556418
100,KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,-0.3918561041355133,-0.954521119594574,0.3398199240504819,0.46875116151314333
101,KEGG_PYRIMIDINE_METABOLISM,-0.5588334202766418,-2.606071949005127,0.009158722071104297,2.0381651198021977
102,KEGG_PYRUVATE_METABOLISM,0.6189970374107361,1.2784879207611084,0.20107744116524784,0.6966366500745763
103,KEGG_REGULATION_OF_AUTOPHAGY,-0.26940271258354187,-0.8308702707290649,0.40604691991628605,0.3914237795179429
104,KEGG_RENAL_CELL_CARCINOMA,0.6031558513641357,2.2011218070983887,0.027727401877471938,1.55709082292629
105,KEGG_RIBOFLAVIN_METABOLISM,-0.8054735660552979,-1.6076693534851074,0.1079076139788008,0.9669479103466091
106,KEGG_RIBOSOME,0.9469864964485168,6.618106842041016,3.63828041738168e-11,10.43910383110316
107,KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,-0.6820186376571655,-1.589510440826416,0.11194519875059954,0.9509945282648138
108,KEGG_RNA_DEGRADATION,0.8463321924209595,1.678675889968872,0.09321522726584244,1.030513137245222
109,KEGG_RNA_POLYMERASE,-0.6430343985557556,-2.0315768718719482,0.04219651005776021,1.3747234667002468
110,KEGG_SELENOAMINO_ACID_METABOLISM,-0.7679272294044495,-1.5827000141143799,0.1134898551001453,0.9450429584791566
111,KEGG_SMALL_CELL_LUNG_CANCER,0.31607115268707275,1.1126352548599243,0.26586511269582824,0.5753386478423388
112,KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,-0.35003551840782166,-1.2467995882034302,0.21247099153853577,0.6727003553770315
113,KEGG_SPHINGOLIPID_METABOLISM,0.6141647696495056,1.1485631465911865,0.2507361607392903,0.6007830283192093
114,KEGG_STARCH_AND_SUCROSE_METABOLISM,0.9696661233901978,1.9342634677886963,0.05308074247157424,1.275063011032687
115,KEGG_STEROID_BIOSYNTHESIS,0.6720541715621948,1.763163447380066,0.07787292675039172,1.1086135026165658
116,KEGG_STEROID_HORMONE_BIOSYNTHESIS,-0.4672542214393616,-0.8307278752326965,0.4061273753545417,0.3913377355414435
117,KEGG_TASTE_TRANSDUCTION,0.5534632802009583,1.4037902355194092,0.1603813224926144,0.7948462096846305
118,KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM,-0.7363584041595459,-1.2176854610443115,0.2233435241116537,0.6510266354614396
119,KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,0.8559950590133667,2.0061147212982178,0.0448440095640813,1.3482955634788127
120,KEGG_TGF_BETA_SIGNALING_PATHWAY,-0.415396511554718,-1.4166476726531982,0.15658596306353953,0.8052471722734817
121,KEGG_THYROID_CANCER,-0.6806620359420776,-1.976292610168457,0.0481216460904212,1.3176595252274659
122,KEGG_TRYPTOPHAN_METABOLISM,-0.6608091592788696,-1.3823039531707764,0.1668783926949411,0.7775998918458727
123,KEGG_TYPE_II_DIABETES_MELLITUS,0.9125552773475647,1.932478666305542,0.0533004527239011,1.2732691021430889
124,KEGG_TYPE_I_DIABETES_MELLITUS,-0.4620908200740814,-1.1481307744979858,0.25091458154250756,0.6004740995485314
125,KEGG_TYROSINE_METABOLISM,0.8355699181556702,1.3150209188461304,0.188502872151612,0.7246820282163133
126,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,-0.7918586730957031,-1.2618670463562012,0.20699663158995518,0.6840367216628782
127,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,-0.34393712878227234,-0.913184404373169,0.36114556481662174,0.4423177142869926
128,KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION,-0.6056700944900513,-1.6740623712539673,0.09411834203708917,1.026325731841165
129,KEGG_VEGF_SIGNALING_PATHWAY,0.4835336208343506,1.3998929262161255,0.16154538464342472,0.7917054452757126
130,KEGG_VIBRIO_CHOLERAE_INFECTION,0.4146000146865845,1.0704692602157593,0.28440813839168366,0.5460579803472302
131,KEGG_VIRAL_MYOCARDITIS,-0.7401182651519775,-1.7364438772201538,0.08248537970918038,1.0836230220477678
132,REACTOME_2_LTR_CIRCLE_FORMATION,0.5800642967224121,1.1187063455581665,0.26326543719051154,0.5796061535134518
133,REACTOME_ABC_TRANSPORTER_DISORDERS,-0.6536760926246643,-3.4556710720062256,0.0005489247353667747,3.2604871988207544
134,REACTOME_ABERRANT_REGULATION_OF_MITOTIC_EXIT_IN_CANCER_DUE_TO_RB1_DEFECTS,-0.753700852394104,-1.547123670578003,0.12183342712160922,0.914233539102541
135,REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS,-0.46771636605262756,-1.091378927230835,0.275106180953266,0.5604996519813062
136,REACTOME_ABORTIVE_ELONGATION_OF_HIV_1_TRANSCRIPT_IN_THE_ABSENCE_OF_TAT,-0.694445013999939,-2.462996006011963,0.01377814506644702,1.860809246988009
137,REACTOME_ACETYLCHOLINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.677615225315094,1.532712459564209,0.12534671788184631,0.9018870332611262
138,REACTOME_ACETYLCHOLINE_REGULATES_INSULIN_SECRETION,-0.856192946434021,-1.6476986408233643,0.09941452710273709,1.0025501490073636
139,REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,0.807413637638092,1.869004726409912,0.06162215681425069,1.2102631051730062
140,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,-0.6674484014511108,-1.1841706037521362,0.2363455361047233,0.6264525958717256
141,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,-0.7107692956924438,-1.444133996963501,0.14870128661320814,0.827685273800848
142,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,-0.6105653047561646,-1.143178105354309,0.2529646507884795,0.5969401627771185
143,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,0.41401925683021545,0.891508162021637,0.37265661478856127,0.42869116548250386
144,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,-0.7206871509552002,-1.446987271308899,0.14790048859726077,0.8300303912854353
145,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS,-0.7058225274085999,-1.4406545162200928,0.14968231063534165,0.8248295212828121
146,REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,0.8542807102203369,1.849709153175354,0.06435548055018786,1.1914144624137817
147,REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,-0.4735744893550873,-1.3292508125305176,0.1837652361582781,0.7357366429640514
148,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,-0.5083039402961731,-2.001347064971924,0.04535500102712624,1.3433748188852954
149,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,-0.3187088668346405,-1.089966058731079,0.27572809552164246,0.559518978876663
150,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,0.8494261503219604,2.199077844619751,0.027872387602331315,1.554825827192551
151,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,0.6807287931442261,2.1394076347351074,0.03240266915991115,1.4894192134453945
152,REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP,0.7850345969200134,2.1274983882904053,0.0333786950854377,1.4765306457356009
153,REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON,0.9700353145599365,1.895379662513733,0.058042121078950244,1.2362567251789607
154,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,-0.569531261920929,-1.4433783292770386,0.14891392530766392,0.8270646884029513
155,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,-0.657735288143158,-1.3562943935394287,0.175005518607951,0.7569482560954666
156,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,-0.3579305112361908,-1.7401102781295776,0.08183965584245045,1.08703620561602
157,REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION,-0.501968264579773,-1.0241011381149292,0.30578750691013745,0.5145802618629467
158,REACTOME_ACTIVATION_OF_RAC1,-0.8051964044570923,-1.236950397491455,0.2161054981926035,0.6653341835825984
159,REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS,-0.8880480527877808,-1.7260726690292358,0.08433434007754369,1.0739955491069408
160,REACTOME_ACTIVATION_OF_SMO,-0.7512009739875793,-1.2263624668121338,0.22006230372486713,0.6574543449359032
161,REACTOME_ACTIVATION_OF_THE_AP_1_FAMILY_OF_TRANSCRIPTION_FACTORS,-0.5012820363044739,-1.2141269445419312,0.22469925227239496,0.6483983727722958
162,REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S,0.8320208191871643,4.438148021697998,9.073621351128707e-06,5.0422193481189925
163,REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX,0.5446242094039917,1.1584692001342773,0.24667261365919024,0.6078790645228627
164,REACTOME_ACTIVATION_OF_THE_TFAP2_AP_2_FAMILY_OF_TRANSCRIPTION_FACTORS,-0.6921159625053406,-1.428867220878601,0.15304240038851344,0.8151882312497724
165,REACTOME_ADENYLATE_CYCLASE_INHIBITORY_PATHWAY,0.7983112335205078,1.540403127670288,0.12346211950693495,0.9084662716564113
166,REACTOME_ADHERENS_JUNCTIONS_INTERACTIONS,-0.6976838707923889,-1.5506584644317627,0.1209835533222728,0.9172736642856582
167,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_1,-0.6069990992546082,-1.3868461847305298,0.16548867059479688,0.7812317328041638
168,REACTOME_ADP_SIGNALLING_THROUGH_P2Y_PURINOCEPTOR_12,-0.5142775177955627,-1.0919396877288818,0.2748596117931068,0.560889071229746
169,REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,-0.5067222714424133,-1.0847716331481934,0.27802281222735115,0.555919568045969
170,REACTOME_ADVANCED_GLYCOSYLATION_ENDPRODUCT_RECEPTOR_SIGNALING,0.42349714040756226,0.9453301429748535,0.3444903540841556,0.4628229340660014
171,REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,-0.7458931803703308,-1.1736276149749756,0.24054421516248925,0.6188050829651949
172,REACTOME_AGGREPHAGY,0.4659374952316284,1.557266116142273,0.1194073166562952,0.9229690610952582
173,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL,0.5086647272109985,1.1837893724441528,0.23649645018078636,0.6261753736511861
174,REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_NUCLEUS,0.8349941968917847,1.6068785190582275,0.10808101944025027,0.966250567620488
175,REACTOME_ALPHA_LINOLENIC_OMEGA3_AND_LINOLEIC_OMEGA6_ACID_METABOLISM,-0.425759494304657,-1.091517448425293,0.2750452584622801,0.560595837503588
176,REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY,0.9420685172080994,1.8880164623260498,0.059023740440748665,1.228973271940368
177,REACTOME_AMINO_ACIDS_REGULATE_MTORC1,-0.5563697814941406,-1.5615147352218628,0.1184023498805651,0.926639678271584
178,REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,-0.8052176833152771,-1.5452725887298584,0.12228034284911622,0.9126433522711813
179,REACTOME_AMYLOID_FIBER_FORMATION,0.7702487111091614,2.0922586917877197,0.03641538077278076,1.4387151445411548
180,REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,-0.3818228542804718,-1.4029895067214966,0.16061996804779344,0.7942004648238228
181,REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS,-0.4658361077308655,-1.193720817565918,0.23258719445023002,0.6334141998943135
182,REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC,0.316196471452713,0.8785061836242676,0.37966908345662886,0.4205947661229048
183,REACTOME_ANTIMICROBIAL_PEPTIDES,0.7281938791275024,1.1681249141693115,0.2427563820542794,0.6148293436876295
184,REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,0.40692606568336487,1.4565863609313965,0.14523059483211986,0.8379418838624852
185,REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,0.47492825984954834,1.3036526441574097,0.19235204255029692,0.7159031976409549
186,REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,0.4727836847305298,1.3019722700119019,0.19292586517564436,0.7146095434809335
187,REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1,-0.6730902791023254,-3.63775897026062,0.0002750206115173,3.5606347565959804
188,REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS,-0.6702415943145752,-3.6617214679718018,0.00025052615443040856,3.601146927952947
189,REACTOME_APEX1_INDEPENDENT_RESOLUTION_OF_AP_SITES_VIA_THE_SINGLE_NUCLEOTIDE_REPLACEMENT_PATHWAY,0.4446904957294464,1.1642671823501587,0.2443157516873805,0.612048532001673
190,REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION,0.6045821309089661,1.4021434783935547,0.16087240591217844,0.7935184430843538
191,REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,-0.38383474946022034,-0.9952646493911743,0.3196075661194805,0.4953829481157265
192,REACTOME_APOPTOTIC_EXECUTION_PHASE,0.3003060519695282,0.9421209692955017,0.34613070980456884,0.46075986702487715
193,REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE,-0.6709852814674377,-1.30245041847229,0.1927624567521774,0.7149775472644021
194,REACTOME_AQUAPORIN_MEDIATED_TRANSPORT,0.4072282314300537,1.1840349435806274,0.23639923068004165,0.6263539411239311
